"run_order","package","module","section","table","group","name","file","units","description","optional","key"
8,"VELandUse","Calculate4DMeasures","Inp","Bzone","Year","UrbanArea","bzone_unprotected_area.csv","ACRE","Area that is Urban and unprotected (i.e. developable) within the zone",FALSE,"Year::Bzone::UrbanArea"
8,"VELandUse","Calculate4DMeasures","Inp","Bzone","Year","TownArea","bzone_unprotected_area.csv","ACRE","Area that is Town and unprotected (i.e. developable) within the zone",FALSE,"Year::Bzone::TownArea"
8,"VELandUse","Calculate4DMeasures","Inp","Bzone","Year","RuralArea","bzone_unprotected_area.csv","ACRE","Area that is Rural and unprotected (i.e. developable) within the zone",FALSE,"Year::Bzone::RuralArea"
8,"VELandUse","Calculate4DMeasures","Inp","Bzone","Year","D3bpo4","bzone_network_design.csv","pedestrian-oriented intersections per square mile","Intersection density in terms of pedestrian-oriented intersections having four or more legs per square mile (Ref: EPA 2010 Smart Location Database)",FALSE,"Year::Bzone::D3bpo4"
8,"VELandUse","Calculate4DMeasures","Get","Bzone","Year","Bzone","","ID","",FALSE,"Year::Bzone::Bzone"
8,"VELandUse","Calculate4DMeasures","Get","Bzone","Year","TotEmp","","PRSN","",FALSE,"Year::Bzone::TotEmp"
8,"VELandUse","Calculate4DMeasures","Get","Bzone","Year","RetEmp","","PRSN","",FALSE,"Year::Bzone::RetEmp"
8,"VELandUse","Calculate4DMeasures","Get","Bzone","Year","SvcEmp","","PRSN","",FALSE,"Year::Bzone::SvcEmp"
8,"VELandUse","Calculate4DMeasures","Get","Bzone","Year","Pop","","PRSN","",FALSE,"Year::Bzone::Pop"
8,"VELandUse","Calculate4DMeasures","Get","Bzone","Year","NumHh","","HH","",FALSE,"Year::Bzone::NumHh"
8,"VELandUse","Calculate4DMeasures","Get","Bzone","Year","NumWkr","","PRSN","",FALSE,"Year::Bzone::NumWkr"
8,"VELandUse","Calculate4DMeasures","Get","Bzone","Year","UrbanArea","","ACRE","",FALSE,"Year::Bzone::UrbanArea"
8,"VELandUse","Calculate4DMeasures","Get","Bzone","Year","TownArea","","ACRE","",FALSE,"Year::Bzone::TownArea"
8,"VELandUse","Calculate4DMeasures","Get","Bzone","Year","RuralArea","","ACRE","",FALSE,"Year::Bzone::RuralArea"
8,"VELandUse","Calculate4DMeasures","Get","Bzone","Year","Latitude","","NA","",FALSE,"Year::Bzone::Latitude"
8,"VELandUse","Calculate4DMeasures","Get","Bzone","Year","Longitude","","NA","",FALSE,"Year::Bzone::Longitude"
8,"VELandUse","Calculate4DMeasures","Set","Bzone","Year","D1B","","PRSN/ACRE","Gross population density (people/acre) on unprotected (i.e. developable) land in zone (Ref: EPA 2010 Smart Location Database)",FALSE,"Year::Bzone::D1B"
8,"VELandUse","Calculate4DMeasures","Set","Bzone","Year","D1C","","JOB/ACRE","Gross employment density (jobs/acre) on unprotected land (i.e. developable) land in zone (Ref: EPA 2010 Smart Location Database)",FALSE,"Year::Bzone::D1C"
8,"VELandUse","Calculate4DMeasures","Set","Bzone","Year","D1D","","HHJOB/ACRE","Gross activity density (employment + households) on unprotected land in zone (Ref: EPA 2010 Smart Location Database)",FALSE,"Year::Bzone::D1D"
8,"VELandUse","Calculate4DMeasures","Set","Bzone","Year","D2A_JPHH","","JOB/HH","Ratio of jobs to households in zone (Ref: EPA 2010 Smart Location Database)",FALSE,"Year::Bzone::D2A_JPHH"
8,"VELandUse","Calculate4DMeasures","Set","Bzone","Year","D2A_WRKEMP","","PRSN/JOB","Ratio of workers to jobs in zone (Ref: EPA 2010 Smart Location Database)",FALSE,"Year::Bzone::D2A_WRKEMP"
8,"VELandUse","Calculate4DMeasures","Set","Bzone","Year","D2A_EPHHM","","employment & household entropy","Employment and household entropy measure for zone considering numbers of households, retail jobs, service jobs, and other jobs (Ref: EPA 2010 Smart Location Database)",FALSE,"Year::Bzone::D2A_EPHHM"
8,"VELandUse","Calculate4DMeasures","Set","Bzone","Year","D5","","NA","Destination accessibility of zone calculated as harmonic mean of jobs within 2 miles and population within 5 miles",FALSE,"Year::Bzone::D5"
9,"VELandUse","CalculateUrbanMixMeasure","Inp","Bzone","Year","MixUseProp","bzone_urban-mixed-use_prop.csv","proportion","Target for proportion of households located in mixed-use neighborhoods in zone (or NA if no target)",FALSE,"Year::Bzone::MixUseProp"
9,"VELandUse","CalculateUrbanMixMeasure","Get","Bzone","Year","Bzone","","ID","",FALSE,"Year::Bzone::Bzone"
9,"VELandUse","CalculateUrbanMixMeasure","Get","Bzone","Year","NumHh","","HH","",FALSE,"Year::Bzone::NumHh"
9,"VELandUse","CalculateUrbanMixMeasure","Get","Bzone","Year","UrbanPop","","PRSN","",FALSE,"Year::Bzone::UrbanPop"
9,"VELandUse","CalculateUrbanMixMeasure","Get","Bzone","Year","TownPop","","PRSN","",FALSE,"Year::Bzone::TownPop"
9,"VELandUse","CalculateUrbanMixMeasure","Get","Bzone","Year","RuralPop","","PRSN","",FALSE,"Year::Bzone::RuralPop"
9,"VELandUse","CalculateUrbanMixMeasure","Get","Bzone","Year","UrbanArea","","SQMI","",FALSE,"Year::Bzone::UrbanArea"
9,"VELandUse","CalculateUrbanMixMeasure","Get","Bzone","Year","TownArea","","SQMI","",FALSE,"Year::Bzone::TownArea"
9,"VELandUse","CalculateUrbanMixMeasure","Get","Bzone","Year","RuralArea","","SQMI","",FALSE,"Year::Bzone::RuralArea"
9,"VELandUse","CalculateUrbanMixMeasure","Get","Bzone","Year","MixUseProp","","proportion","",FALSE,"Year::Bzone::MixUseProp"
9,"VELandUse","CalculateUrbanMixMeasure","Get","Household","Year","Bzone","","ID","",FALSE,"Year::Household::Bzone"
9,"VELandUse","CalculateUrbanMixMeasure","Get","Household","Year","HhId","","ID","",FALSE,"Year::Household::HhId"
9,"VELandUse","CalculateUrbanMixMeasure","Get","Household","Year","HouseType","","category","",FALSE,"Year::Household::HouseType"
9,"VELandUse","CalculateUrbanMixMeasure","Set","Household","Year","IsUrbanMixNbrhd","","binary","Flag identifying whether household is (1) or is not (0) in urban mixed-use neighborhood",FALSE,"Year::Household::IsUrbanMixNbrhd"
10,"VELandUse","AssignParkingRestrictions","Inp","Bzone","Year","PkgSpacesPerSFDU","bzone_parking.csv","parking spaces","Average number of free parking spaces available to residents of single-family dwelling units",FALSE,"Year::Bzone::PkgSpacesPerSFDU"
10,"VELandUse","AssignParkingRestrictions","Inp","Bzone","Year","PkgSpacesPerMFDU","bzone_parking.csv","parking spaces","Average number of free parking spaces available to residents of multifamily dwelling units",FALSE,"Year::Bzone::PkgSpacesPerMFDU"
10,"VELandUse","AssignParkingRestrictions","Inp","Bzone","Year","PkgSpacesPerGQ","bzone_parking.csv","parking spaces","Average number of free parking spaces available to group quarters residents",FALSE,"Year::Bzone::PkgSpacesPerGQ"
10,"VELandUse","AssignParkingRestrictions","Inp","Bzone","Year","PropWkrPay","bzone_parking.csv","proportion","Proportion of workers who pay for parking",FALSE,"Year::Bzone::PropWkrPay"
10,"VELandUse","AssignParkingRestrictions","Inp","Bzone","Year","PropCashOut","bzone_parking.csv","proportion","Proportions of workers paying for parking in a cash-out-buy-back program",FALSE,"Year::Bzone::PropCashOut"
10,"VELandUse","AssignParkingRestrictions","Inp","Bzone","Year","PropNonWrkTripPay","bzone_parking.csv","proportion","Proportion of non-work trips who pay for parking",FALSE,"Year::Bzone::PropNonWrkTripPay"
10,"VELandUse","AssignParkingRestrictions","Inp","Bzone","Year","PkgCost","bzone_parking.csv","USD","Average daily cost for long-term parking (e.g. paid on monthly basis)",FALSE,"Year::Bzone::PkgCost"
10,"VELandUse","AssignParkingRestrictions","Get","Bzone","Year","Bzone","","ID","",FALSE,"Year::Bzone::Bzone"
10,"VELandUse","AssignParkingRestrictions","Get","Bzone","Year","PkgSpacesPerSFDU","","parking spaces","",FALSE,"Year::Bzone::PkgSpacesPerSFDU"
10,"VELandUse","AssignParkingRestrictions","Get","Bzone","Year","PkgSpacesPerMFDU","","parking spaces","",FALSE,"Year::Bzone::PkgSpacesPerMFDU"
10,"VELandUse","AssignParkingRestrictions","Get","Bzone","Year","PkgSpacesPerGQ","","parking spaces","",FALSE,"Year::Bzone::PkgSpacesPerGQ"
10,"VELandUse","AssignParkingRestrictions","Get","Bzone","Year","PropWkrPay","","proportion","",FALSE,"Year::Bzone::PropWkrPay"
10,"VELandUse","AssignParkingRestrictions","Get","Bzone","Year","PropCashOut","","proportion","",FALSE,"Year::Bzone::PropCashOut"
10,"VELandUse","AssignParkingRestrictions","Get","Bzone","Year","PropNonWrkTripPay","","proportion","",FALSE,"Year::Bzone::PropNonWrkTripPay"
10,"VELandUse","AssignParkingRestrictions","Get","Bzone","Year","PkgCost","","USD","",FALSE,"Year::Bzone::PkgCost"
10,"VELandUse","AssignParkingRestrictions","Get","Bzone","Year","NumHh","","HH","",FALSE,"Year::Bzone::NumHh"
10,"VELandUse","AssignParkingRestrictions","Get","Bzone","Year","RetEmp","","PRSN","",FALSE,"Year::Bzone::RetEmp"
10,"VELandUse","AssignParkingRestrictions","Get","Bzone","Year","SvcEmp","","PRSN","",FALSE,"Year::Bzone::SvcEmp"
10,"VELandUse","AssignParkingRestrictions","Get","Bzone","Year","Latitude","","NA","",FALSE,"Year::Bzone::Latitude"
10,"VELandUse","AssignParkingRestrictions","Get","Bzone","Year","Longitude","","NA","",FALSE,"Year::Bzone::Longitude"
10,"VELandUse","AssignParkingRestrictions","Get","Household","Year","HouseType","","category","",FALSE,"Year::Household::HouseType"
10,"VELandUse","AssignParkingRestrictions","Get","Household","Year","Bzone","","ID","",FALSE,"Year::Household::Bzone"
10,"VELandUse","AssignParkingRestrictions","Get","Worker","Year","Bzone","","ID","",FALSE,"Year::Worker::Bzone"
10,"VELandUse","AssignParkingRestrictions","Set","Household","Year","FreeParkingSpaces","","parking spaces","Number of free parking spaces available to the household",FALSE,"Year::Household::FreeParkingSpaces"
10,"VELandUse","AssignParkingRestrictions","Set","Household","Year","ParkingUnitCost","","USD","Daily cost for long-term parking (e.g. paid on monthly basis)",FALSE,"Year::Household::ParkingUnitCost"
10,"VELandUse","AssignParkingRestrictions","Set","Household","Year","OtherParkingCost","","USD","Daily cost for parking at shopping locations or other locations of paid parking not including work (not adjusted for number of vehicle trips)",FALSE,"Year::Household::OtherParkingCost"
10,"VELandUse","AssignParkingRestrictions","Set","Worker","Year","PaysForParking","","binary","Does worker pay for parking: 1 = yes, 0 = no",FALSE,"Year::Worker::PaysForParking"
10,"VELandUse","AssignParkingRestrictions","Set","Worker","Year","IsCashOut","","binary","Is worker paid parking in cash-out-buy-back program: 1 = yes, 0 = no",FALSE,"Year::Worker::IsCashOut"
10,"VELandUse","AssignParkingRestrictions","Set","Worker","Year","ParkingCost","","USD","Daily cost for long-term parking (e.g. paid on monthly basis)",FALSE,"Year::Worker::ParkingCost"
11,"VELandUse","AssignDemandManagement","Inp","Bzone","Year","EcoProp","bzone_travel_demand_mgt.csv","proportion","Proportion of workers working in Bzone who participate in strong employee commute options program",FALSE,"Year::Bzone::EcoProp"
11,"VELandUse","AssignDemandManagement","Inp","Bzone","Year","ImpProp","bzone_travel_demand_mgt.csv","proportion","Proportion of households residing in Bzone who participate in strong individualized marketing program",FALSE,"Year::Bzone::ImpProp"
11,"VELandUse","AssignDemandManagement","Get","Bzone","Year","Bzone","","ID","",FALSE,"Year::Bzone::Bzone"
11,"VELandUse","AssignDemandManagement","Get","Bzone","Year","EcoProp","","proportion","",FALSE,"Year::Bzone::EcoProp"
11,"VELandUse","AssignDemandManagement","Get","Bzone","Year","ImpProp","","proportion","",FALSE,"Year::Bzone::ImpProp"
11,"VELandUse","AssignDemandManagement","Get","Household","Year","Bzone","","ID","",FALSE,"Year::Household::Bzone"
11,"VELandUse","AssignDemandManagement","Get","Household","Year","HhId","","ID","",FALSE,"Year::Household::HhId"
11,"VELandUse","AssignDemandManagement","Get","Household","Year","HhSize","","PRSN","",FALSE,"Year::Household::HhSize"
11,"VELandUse","AssignDemandManagement","Get","Household","Year","Workers","","PRSN","",FALSE,"Year::Household::Workers"
11,"VELandUse","AssignDemandManagement","Get","Worker","Year","HhId","","ID","",FALSE,"Year::Worker::HhId"
11,"VELandUse","AssignDemandManagement","Get","Worker","Year","Bzone","","ID","",FALSE,"Year::Worker::Bzone"
11,"VELandUse","AssignDemandManagement","Set","Household","Year","IsIMP","","binary","Identifies whether household is participant in travel demand management individualized marketing program (IMP): 1 = yes, 0 = no",FALSE,"Year::Household::IsIMP"
11,"VELandUse","AssignDemandManagement","Set","Household","Year","PropTdmDvmtReduction","","proportion","Proportional reduction in household DVMT due to participation in travel demand management programs",FALSE,"Year::Household::PropTdmDvmtReduction"
11,"VELandUse","AssignDemandManagement","Set","Worker","Year","IsECO","","binary","Identifies whether worker is a participant in travel demand management employee commute options program: 1 = yes, 0 = no",FALSE,"Year::Worker::IsECO"
12,"VELandUse","AssignCarSvcAvailability","Inp","Bzone","Year","CarSvcLevel","bzone_carsvc_availability.csv","category","Level of car service availability. High means access is competitive with household owned car. Low is not competitive.",FALSE,"Year::Bzone::CarSvcLevel"
12,"VELandUse","AssignCarSvcAvailability","Get","Bzone","Year","CarSvcLevel","","category","",FALSE,"Year::Bzone::CarSvcLevel"
12,"VELandUse","AssignCarSvcAvailability","Get","Bzone","Year","Bzone","","ID","",FALSE,"Year::Bzone::Bzone"
12,"VELandUse","AssignCarSvcAvailability","Get","Household","Year","Bzone","","ID","",FALSE,"Year::Household::Bzone"
12,"VELandUse","AssignCarSvcAvailability","Set","Household","Year","CarSvcLevel","","category","Level of car service availability. High means access is competitive with household owned car. Low is not competitive.",FALSE,"Year::Household::CarSvcLevel"
13,"VETransportSupply","AssignTransitService","Inp","Marea","Year","DRRevMi","marea_transit_service.csv","MI/YR","Annual revenue-miles of demand-responsive public transit service",FALSE,"Year::Marea::DRRevMi"
13,"VETransportSupply","AssignTransitService","Inp","Marea","Year","VPRevMi","marea_transit_service.csv","MI/YR","Annual revenue-miles of van-pool and similar public transit service",FALSE,"Year::Marea::VPRevMi"
13,"VETransportSupply","AssignTransitService","Inp","Marea","Year","MBRevMi","marea_transit_service.csv","MI/YR","Annual revenue-miles of standard bus public transit service",FALSE,"Year::Marea::MBRevMi"
13,"VETransportSupply","AssignTransitService","Inp","Marea","Year","RBRevMi","marea_transit_service.csv","MI/YR","Annual revenue-miles of rapid-bus and commuter bus public transit service",FALSE,"Year::Marea::RBRevMi"
13,"VETransportSupply","AssignTransitService","Inp","Marea","Year","MGRevMi","marea_transit_service.csv","MI/YR","Annual revenue-miles of monorail and automated guideway public transit service",FALSE,"Year::Marea::MGRevMi"
13,"VETransportSupply","AssignTransitService","Inp","Marea","Year","SRRevMi","marea_transit_service.csv","MI/YR","Annual revenue-miles of streetcar and trolleybus public transit service",FALSE,"Year::Marea::SRRevMi"
13,"VETransportSupply","AssignTransitService","Inp","Marea","Year","HRRevMi","marea_transit_service.csv","MI/YR","Annual revenue-miles of light rail and heavy rail public transit service",FALSE,"Year::Marea::HRRevMi"
13,"VETransportSupply","AssignTransitService","Inp","Marea","Year","CRRevMi","marea_transit_service.csv","MI/YR","Annual revenue-miles of commuter rail, hybrid rail, cable car, and aerial tramway public transit service",FALSE,"Year::Marea::CRRevMi"
13,"VETransportSupply","AssignTransitService","Inp","Bzone","Year","D4c","bzone_transit_service.csv","aggregate peak period transit service","Aggregate frequency of transit service within 0.25 miles of block group boundary per hour during evening peak period (Ref: EPA 2010 Smart Location Database)",FALSE,"Year::Bzone::D4c"
13,"VETransportSupply","AssignTransitService","Get","Marea","Year","Marea","","ID","",FALSE,"Year::Marea::Marea"
13,"VETransportSupply","AssignTransitService","Get","Bzone","Year","Marea","","ID","",FALSE,"Year::Bzone::Marea"
13,"VETransportSupply","AssignTransitService","Get","Marea","Year","DRRevMi","","MI/YR","",FALSE,"Year::Marea::DRRevMi"
13,"VETransportSupply","AssignTransitService","Get","Marea","Year","VPRevMi","","MI/YR","",FALSE,"Year::Marea::VPRevMi"
13,"VETransportSupply","AssignTransitService","Get","Marea","Year","MBRevMi","","MI/YR","",FALSE,"Year::Marea::MBRevMi"
13,"VETransportSupply","AssignTransitService","Get","Marea","Year","RBRevMi","","MI/YR","",FALSE,"Year::Marea::RBRevMi"
13,"VETransportSupply","AssignTransitService","Get","Marea","Year","MGRevMi","","MI/YR","",FALSE,"Year::Marea::MGRevMi"
13,"VETransportSupply","AssignTransitService","Get","Marea","Year","SRRevMi","","MI/YR","",FALSE,"Year::Marea::SRRevMi"
13,"VETransportSupply","AssignTransitService","Get","Marea","Year","HRRevMi","","MI/YR","",FALSE,"Year::Marea::HRRevMi"
13,"VETransportSupply","AssignTransitService","Get","Marea","Year","CRRevMi","","MI/YR","",FALSE,"Year::Marea::CRRevMi"
13,"VETransportSupply","AssignTransitService","Get","Bzone","Year","UrbanPop","","PRSN","",FALSE,"Year::Bzone::UrbanPop"
13,"VETransportSupply","AssignTransitService","Set","Marea","Year","TranRevMiPC","","MI/PRSN/YR","Ratio of annual bus-equivalent revenue-miles (i.e. revenue-miles at the same productivity - passenger miles per revenue mile - as standard bus) to urbanized area population",FALSE,"Year::Marea::TranRevMiPC"
13,"VETransportSupply","AssignTransitService","Set","Marea","Year","VanDvmt","","MI/DAY","Total daily miles traveled by vans of various sizes to provide demand responsive, vanpool, and similar services.",FALSE,"Year::Marea::VanDvmt"
